speaker_id,youtube_id,url,split,priority,use,notes
id000375,7OB3Fmps6Kc,https://www.youtube.com/watch?v=7OB3Fmps6Kc,train,4,1,entrevista tv
id000375,LDYa4l32i90,https://www.youtube.com/watch?v=LDYa4l32i90,train,5,1,entrevista tv

id000376,WCjptzDpZe0,https://www.youtube.com/watch?v=WCjptzDpZe0,train,1,1,entrevista tv
id000376,Bss3ggMQjNA,https://www.youtube.com/watch?v=Bss3ggMQjNA,train,2,1,entrevista tv
id000376,suOxXmAkiwQ,https://www.youtube.com/watch?v=suOxXmAkiwQ,train,3,1,entrevista tv   
id000376,bu3HqbxDKoQ,https://www.youtube.com/watch?v=bu3HqbxDKoQ,train,4,1,entrevista tv
id000376,avNKC9SuxUw,https://www.youtube.com/watch?v=avNKC9SuxUw,train,5,1,entrevista tv

id000377,EB_Ycy3qLIA,https://www.youtube.com/watch?v=EB_Ycy3qLIA,train,1,1,entrevista tv
id000377,qjR3qvbFAAY,https://www.youtube.com/watch?v=qjR3qvbFAAY,train,2,1,entrevista tv
id000377,OEf1eu3qO-w,https://www.youtube.com/watch?v=OEf1eu3qO-w,train,3,1,entrevista tv   
id000377,YPgCuAx8B4s,https://www.youtube.com/watch?v=YPgCuAx8B4s,train,4,1,entrevista tv

id000378,1eb1c9Ib-f0,https://www.youtube.com/watch?v=1eb1c9Ib-f0,train,1,1,entrevista tv
id000378,Cyv6UmhjQV0,https://www.youtube.com/watch?v=Cyv6UmhjQV0,train,2,1,entrevista tv
id000378,pc17Xgml6co,https://www.youtube.com/watch?v=pc17Xgml6co,train,3,1,entrevista tv   
id000378,zvzNfe303t0,https://www.youtube.com/watch?v=zvzNfe303t0,train,4,1,entrevista tv

id000379,YE0sFU6P1nQ,https://www.youtube.com/watch?v=YE0sFU6P1nQ,train,1,1,entrevista tv
id000379,LABIalPYKvM,https://www.youtube.com/watch?v=LABIalPYKvM,train,2,1,entrevista tv
id000379,BqSGcMuxvMc,https://www.youtube.com/watch?v=BqSGcMuxvMc,train,3,1,entrevista tv   
id000379,9gjbcgmMhfc,https://www.youtube.com/watch?v=9gjbcgmMhfc,train,4,1,entrevista tv
id000379,2LACfZdhMRI,https://www.youtube.com/watch?v=2LACfZdhMRI,train,5,1,entrevista tv

id000380,iGX5RGJc7OY,https://www.youtube.com/watch?v=iGX5RGJc7OY,train,1,1,entrevista tv
id000380,j-DO_KPcQ7c,https://www.youtube.com/watch?v=j-DO_KPcQ7c,train,2,1,entrevista tv
id000380,WM4N3_yK8qY,https://www.youtube.com/watch?v=WM4N3_yK8qY,train,3,1,entrevista tv   
id000380,-VPI-AuURQk,https://www.youtube.com/watch?v=-VPI-AuURQk,train,4,1,entrevista tv
id000380,nbfLIo3iSsY,https://www.youtube.com/watch?v=nbfLIo3iSsY,train,5,1,entrevista tv
id000380,-arLqsYTvEs,https://www.youtube.com/watch?v=-arLqsYTvEs,train,6,1,entrevista tv

id000381,RGJxQ14CRLE,https://www.youtube.com/watch?v=RGJxQ14CRLE,train,1,1,entrevista tv
id000381,Qhi3qiKiUVQ,https://www.youtube.com/watch?v=Qhi3qiKiUVQ,train,2,1,entrevista tv
id000381,Fb0Uk4IdW-o,https://www.youtube.com/watch?v=Fb0Uk4IdW-o,train,3,1,entrevista tv   
id000381,N8r6Wa-5qtQ,https://www.youtube.com/watch?v=N8r6Wa-5qtQ,train,4,1,entrevista tv

id000382,2xWPSecAZBk,https://www.youtube.com/watch?v=2xWPSecAZBk,train,1,1,entrevista tv
id000382,IHeg4aJV9IA,https://www.youtube.com/watch?v=IHeg4aJV9IA,train,2,1,entrevista tv
id000382,A7USdGI1Vjw,https://www.youtube.com/watch?v=A7USdGI1Vjw,train,3,1,entrevista tv   
id000382,DyLiQS_-8hM,https://www.youtube.com/watch?v=DyLiQS_-8hM,train,4,1,entrevista tv
id000382,HAd_2KlzbjY,https://www.youtube.com/watch?v=HAd_2KlzbjY,train,5,1,entrevista tv
id000382,RKQKAw9Kd8Q,https://www.youtube.com/watch?v=RKQKAw9Kd8Q,train,5,1,entrevista tv

id000383,OttEkWKMELc,https://www.youtube.com/watch?v=OttEkWKMELc,train,1,1,entrevista tv
id000383,K9jgdmnOwfA,https://www.youtube.com/watch?v=K9jgdmnOwfA,train,2,1,entrevista tv
id000383,ugWhmm15Yks,https://www.youtube.com/watch?v=ugWhmm15Yks,train,3,1,entrevista tv   
id000383,VzGBa2E6dfM,https://www.youtube.com/watch?v=VzGBa2E6dfM,train,4,1,entrevista tv
id000383,6b9HThqVHto,https://www.youtube.com/watch?v=6b9HThqVHto,train,5,1,entrevista tv

id000384,5Z_FKNeiVnM,https://www.youtube.com/watch?v=5Z_FKNeiVnM,train,1,1,entrevista tv
id000384,T5RCUnNsBvk,https://www.youtube.com/watch?v=T5RCUnNsBvk,train,2,1,entrevista tv
id000384,IMkd3Y91CBs,https://www.youtube.com/watch?v=IMkd3Y91CBs,train,3,1,entrevista tv   
id000384,I5MfcPF938I,https://www.youtube.com/watch?v=I5MfcPF938I,train,4,1,entrevista tv

id000385,2LgiMYmS7yo,https://www.youtube.com/watch?v=2LgiMYmS7yo,train,1,1,entrevista tv
id000385,axb0rD-Bq9c,https://www.youtube.com/watch?v=axb0rD-Bq9c,train,2,1,entrevista tv
id000385,FvdUa-GQjR4,https://www.youtube.com/watch?v=FvdUa-GQjR4,train,3,1,entrevista tv   
id000385,urtwwRBQo9M,https://www.youtube.com/watch?v=urtwwRBQo9M,train,4,1,entrevista tv
id000385,GAXh7V8VDZA,https://www.youtube.com/watch?v=GAXh7V8VDZA,train,5,1,entrevista tv

id000386,jB6sF6Ew7Fk,https://www.youtube.com/watch?v=jB6sF6Ew7Fk,train,1,1,entrevista tv
id000386,f_4HYC0ChpI,https://www.youtube.com/watch?v=f_4HYC0ChpI,train,2,1,entrevista tv
id000386,MMpTINFg9dQ,https://www.youtube.com/watch?v=MMpTINFg9dQ,train,3,1,entrevista tv   
id000386,XmJVYGMRliw,https://www.youtube.com/watch?v=0ZQrvgeE8cM,train,4,1,entrevista tv
id000386,te513A__mYk,https://www.youtube.com/watch?v=te513A__mYk,train,5,1,entrevista tv

id000387,IjkuZXLyGy4,https://www.youtube.com/watch?v=PDlDeBVe0aE,train,1,1,entrevista tv
id000387,5UdZWahIpVw,https://www.youtube.com/watch?v=5UdZWahIpVw,train,2,1,entrevista tv
id000387,VFqJwY7bWjo,https://www.youtube.com/watch?v=VFqJwY7bWjo,train,3,1,entrevista tv   
id000387,DiGcLJ5QQpA,https://www.youtube.com/watch?v=DiGcLJ5QQpA,train,4,1,entrevista tv

id000388,x0xtfAL6Noc,https://www.youtube.com/watch?v=x0xtfAL6Noc,train,1,1,entrevista tv
id000388,QgYPmzp-wdw,https://www.youtube.com/watch?v=QgYPmzp-wdw,train,2,1,entrevista tv
id000388,3wZxgRWvN2k,https://www.youtube.com/watch?v=3wZxgRWvN2k,train,3,1,entrevista tv   
id000388,9x5CaVVcgAk,https://www.youtube.com/watch?v=9x5CaVVcgAk,train,4,1,entrevista tv

id000389,3vZ0osF0aAE,https://www.youtube.com/watch?v=3vZ0osF0aAE,train,1,1,entrevista tv
id000389,8D7ChoSnrDE,https://www.youtube.com/watch?v=8D7ChoSnrDE,train,2,1,entrevista tv
id000389,3woOawKoCCM,https://www.youtube.com/watch?v=3woOawKoCCM,train,3,1,entrevista tv   
id000389,l0IP2EHLdtU,https://www.youtube.com/watch?v=l0IP2EHLdtU,train,4,1,entrevista tv
id000389,h_XGbD621DM,https://www.youtube.com/watch?v=h_XGbD621DM,train,5,1,entrevista tv

id000390,J-JQXbP-UkE,https://www.youtube.com/watch?v=J-JQXbP-UkE,train,1,1,entrevista tv
id000390,HgU35q_E5fM,https://www.youtube.com/watch?v=HgU35q_E5fM,train,2,1,entrevista tv
id000390,AoNr63_dVno,https://www.youtube.com/watch?v=AoNr63_dVno,train,3,1,entrevista tv   
id000390,dx8kSgKFexE,https://www.youtube.com/watch?v=dx8kSgKFexE,train,4,1,entrevista tv

id000391,ru_pKnFoBr4,https://www.youtube.com/watch?v=ru_pKnFoBr4,train,1,1,entrevista tv
id000391,apZf-TnXQtM,https://www.youtube.com/watch?v=9nBDBxHvt58,train,2,1,entrevista tv
id000391,FRycfrSkTrk,https://www.youtube.com/watch?v=FRycfrSkTrk,train,3,1,entrevista tv   
id000391,5HzL1knGv0M,https://www.youtube.com/watch?v=5HzL1knGv0M,train,4,1,entrevista tv
id000391,U6pQW4cxOYg,https://www.youtube.com/watch?v=U6pQW4cxOYg,train,5,1,entrevista tv

id000392,UStgcB39ClI,https://www.youtube.com/watch?v=UStgcB39ClI,train,1,1,entrevista tv
id000392,UNlZ-R7ib5s,https://www.youtube.com/watch?v=UNlZ-R7ib5s,train,2,1,entrevista tv
id000392,hqakNxKvTPI,https://www.youtube.com/watch?v=hqakNxKvTPI,train,3,1,entrevista tv   
id000392,dBWHD6SnccE,https://www.youtube.com/watch?v=dBWHD6SnccE,train,4,1,entrevista tv
id000392,XsHcGOJGYjc,https://www.youtube.com/watch?v=XsHcGOJGYjc,train,5,1,entrevista tv

id000393,hlebJqBeeNE,https://www.youtube.com/watch?v=hlebJqBeeNE,train,1,1,entrevista tv
id000393,MHwU-PpasEg,https://www.youtube.com/watch?v=MHwU-PpasEg,train,2,1,entrevista tv
id000393,4meuND41em8,https://www.youtube.com/watch?v=4meuND41em8,train,3,1,entrevista tv   
id000393,-WmvYKjbggo,https://www.youtube.com/watch?v=-WmvYKjbggo,train,4,1,entrevista tv
id000393,JOzN-chSMZ8,https://www.youtube.com/watch?v=JOzN-chSMZ8,train,5,1,entrevista tv
id000393,rvpIoWNZi2A,https://www.youtube.com/watch?v=rvpIoWNZi2A,train,6,1,entrevista tv   
id000393,ix3XjCTQDBk,https://www.youtube.com/watch?v=ix3XjCTQDBk,train,7,1,entrevista tv   

id000394,A7kKi93_2jw,https://www.youtube.com/watch?v=A7kKi93_2jw,train,1,1,entrevista tv
id000394,-UY7KSeGTyY,https://www.youtube.com/watch?v=-UY7KSeGTyY,train,2,1,entrevista tv
id000394,U5UzPXZiSog,https://www.youtube.com/watch?v=U5UzPXZiSog,train,3,1,entrevista tv   
id000394,HwSMCVXa4sU,https://www.youtube.com/watch?v=HwSMCVXa4sU,train,4,1,entrevista tv

id000395,oomRan9Jq_s,https://www.youtube.com/watch?v=oomRan9Jq_s,train,1,1,entrevista tv
id000395,QAwKB3rEBTc,https://www.youtube.com/watch?v=QAwKB3rEBTc,train,2,1,entrevista tv
id000395,v-Sv7gvRUZs,https://www.youtube.com/watch?v=v-Sv7gvRUZs,train,3,1,entrevista tv   
id000395,LDIGS9tH0sc,https://www.youtube.com/watch?v=LDIGS9tH0sc,train,4,1,entrevista tv

id000396,P8p7wfSU_zQ,https://www.youtube.com/watch?v=P8p7wfSU_zQ,train,1,1,entrevista tv
id000396,zmjwKl661mA,https://www.youtube.com/watch?v=zmjwKl661mA,train,2,1,entrevista tv
id000396,x4-nJfg5vJk,https://www.youtube.com/watch?v=x4-nJfg5vJk,train,3,1,entrevista tv   
id000396,1hTcE0AmxW8,https://www.youtube.com/watch?v=1hTcE0AmxW8,train,4,1,entrevista tv
id000396,FEihLk0Cmuw,https://www.youtube.com/watch?v=FEihLk0Cmuw,train,5,1,entrevista tv

id000397,iKguEi0VUi0,https://www.youtube.com/watch?v=iKguEi0VUi0,train,1,1,entrevista tv
id000397,JiMlePhZ2qM,https://www.youtube.com/watch?v=JiMlePhZ2qM,train,2,1,entrevista tv
id000397,dNtYFGk6PGQ,https://www.youtube.com/watch?v=dNtYFGk6PGQ,train,3,1,entrevista tv   
id000397,yvZYvsoVP6o,https://www.youtube.com/watch?v=yvZYvsoVP6o,train,4,1,entrevista tv
id000397,k26dGDBuHEk,https://www.youtube.com/watch?v=k26dGDBuHEk,train,5,1,entrevista tv

id000398,5N4x_buKXv0,https://www.youtube.com/watch?v=5N4x_buKXv0,train,1,1,entrevista tv
id000398,nxxS-cOVDyw,https://www.youtube.com/watch?v=nxxS-cOVDyw,train,2,1,entrevista tv
id000398,dprTBenr_qA,https://www.youtube.com/watch?v=dprTBenr_qA,train,3,1,entrevista tv   
id000398,TrTUTOw5ZQ4,https://www.youtube.com/watch?v=TrTUTOw5ZQ4,train,4,1,entrevista tv

id000399,K4xyH5XuKBU,https://www.youtube.com/watch?v=K4xyH5XuKBU,train,1,1,entrevista tv
id000399,DJ1lUVzK0fY,https://www.youtube.com/watch?v=DJ1lUVzK0fY,train,2,1,entrevista tv
id000399,hQj5uTl0v7Q,https://www.youtube.com/watch?v=hQj5uTl0v7Q,train,3,1,entrevista tv   
id000399,v080zanBK2U,https://www.youtube.com/watch?v=v080zanBK2U,train,4,1,entrevista tv
id000399,oYqTlyWV2nQ,https://www.youtube.com/watch?v=oYqTlyWV2nQ,train,5,1,entrevista tv

id000400,d5obtDIgK8Q,https://www.youtube.com/watch?v=d5obtDIgK8Q,train,1,1,entrevista tv
id000400,k40vOCqnGsk,https://www.youtube.com/watch?v=k40vOCqnGsk,train,2,1,entrevista tv
id000400,U9XY1tiij9E,https://www.youtube.com/watch?v=U9XY1tiij9E,train,3,1,entrevista tv   
id000400,11G7C3bAhNE,https://www.youtube.com/watch?v=11G7C3bAhNE,train,4,1,entrevista tv
id000400,TAsdEd4F_-s,https://www.youtube.com/watch?v=TAsdEd4F_-s,train,5,1,entrevista tv

id000401,102RVhjp9Mg,https://www.youtube.com/watch?v=102RVhjp9Mg,train,1,1,entrevista tv
id000401,fAzUZHT-Hc0,https://www.youtube.com/watch?v=fAzUZHT-Hc0,train,2,1,entrevista tv
id000401,S5hxwkK3jN0,https://www.youtube.com/watch?v=S5hxwkK3jN0,train,3,1,entrevista tv   
id000401,gEf8mylLkno,https://www.youtube.com/watch?v=gEf8mylLkno,train,4,1,entrevista tv
id000401,sQV0uHmZkv8,https://www.youtube.com/watch?v=sQV0uHmZkv8,train,4,1,entrevista tv

id000402,OHf0UsNFSNo,https://www.youtube.com/watch?v=OHf0UsNFSNo,train,1,1,entrevista tv
id000402,hZ4S4LfHw6s,https://www.youtube.com/watch?v=hZ4S4LfHw6s,train,2,1,entrevista tv
id000402,TZ1guUr6Nc0,https://www.youtube.com/watch?v=TZ1guUr6Nc0,train,3,1,entrevista tv   
id000402,VU95nG3T5us,https://www.youtube.com/watch?v=VU95nG3T5us,train,4,1,entrevista tv

id000403,Vvilz4TBn80,https://www.youtube.com/watch?v=Vvilz4TBn80,train,1,1,entrevista tv
id000403,pR4zDApmnJ0,https://www.youtube.com/watch?v=pR4zDApmnJ0,train,2,1,entrevista tv
id000403,7GtJxlr6IiI,https://www.youtube.com/watch?v=7GtJxlr6IiI,train,3,1,entrevista tv   
id000403,GY6xOc0s4Lk,https://www.youtube.com/watch?v=GY6xOc0s4Lk,train,4,1,entrevista tv

id000404,7WSl0vPwEdg,https://www.youtube.com/watch?v=7WSl0vPwEdg,train,1,1,entrevista tv
id000404,jVv7v1-IBW4,https://www.youtube.com/watch?v=jVv7v1-IBW4,train,2,1,entrevista tv
id000404,ZfNekhVY7-U,https://www.youtube.com/watch?v=ZfNekhVY7-U,train,3,1,entrevista tv   
id000404,tNWKRk-O17g,https://www.youtube.com/watch?v=tNWKRk-O17g,train,4,1,entrevista tv

id000405,oJIJ-Mxqzj4,https://www.youtube.com/watch?v=oJIJ-Mxqzj4,train,1,1,entrevista tv
id000405,aFqopfxXoVM,https://www.youtube.com/watch?v=aFqopfxXoVM,train,2,1,entrevista tv
id000405,NjlyQ1fckLE,https://www.youtube.com/watch?v=NjlyQ1fckLE,train,3,1,entrevista tv   
id000405,gVB2Z01U_z4,https://www.youtube.com/watch?v=gVB2Z01U_z4,train,4,1,entrevista tv
id000405,aHuXgzeK3Yc,https://www.youtube.com/watch?v=aHuXgzeK3Yc,train,5,1,entrevista tv

id000406,zMrYMM64xL4,https://www.youtube.com/watch?v=zMrYMM64xL4,train,1,1,entrevista tv
id000406,mSe9Lzs8wcQ,https://www.youtube.com/watch?v=mSe9Lzs8wcQ,train,2,1,entrevista tv
id000406,VEmb9Dvrq8s,https://www.youtube.com/watch?v=VEmb9Dvrq8s,train,3,1,entrevista tv   
id000406,cb7pCuEPN4I,https://www.youtube.com/watch?v=cb7pCuEPN4I,train,4,1,entrevista tv
id000406,KOc7ewCJsYg,https://www.youtube.com/watch?v=KOc7ewCJsYg,train,5,1,entrevista tv

id000407,X-vbtnrpr9M,https://www.youtube.com/watch?v=X-vbtnrpr9M,train,1,1,entrevista tv
id000407,4-TQEUWsDpM,https://www.youtube.com/watch?v=4-TQEUWsDpM,train,2,1,entrevista tv
id000407,Q6VZd0DqD8g,https://www.youtube.com/watch?v=Q6VZd0DqD8g,train,3,1,entrevista tv   
id000407,4f0OGCQ74Mo,https://www.youtube.com/watch?v=4f0OGCQ74Mo,train,4,1,entrevista tv
id000407,NdTQr7Z8-po,https://www.youtube.com/watch?v=NdTQr7Z8-po,train,5,1,entrevista tv

id000408,frpTcmOe5Ug,https://www.youtube.com/watch?v=frpTcmOe5Ug,train,1,1,entrevista tv
id000408,hfy8u2530H4,https://www.youtube.com/watch?v=hfy8u2530H4,train,2,1,entrevista tv
id000408,PKkZ0eO-JQM,https://www.youtube.com/watch?v=PKkZ0eO-JQM,train,3,1,entrevista tv   
id000408,xYEhUzxu1RA,https://www.youtube.com/watch?v=xYEhUzxu1RA,train,4,1,entrevista tv

id000409,XUIo8MKKP30,https://www.youtube.com/watch?v=XUIo8MKKP30,train,1,1,entrevista tv
id000409,y-jp2i0l_JQ,https://www.youtube.com/watch?v=y-jp2i0l_JQ,train,2,1,entrevista tv
id000409,GryYtMD4vtM,https://www.youtube.com/watch?v=GryYtMD4vtM,train,3,1,entrevista tv   
id000409,fpsYjpwao4M,https://www.youtube.com/watch?v=fpsYjpwao4M,train,4,1,entrevista tv
id000409,12n8ahAtKvc,https://www.youtube.com/watch?v=12n8ahAtKvc,train,5,1,entrevista tv

id000410,shixDXEfjGA,https://www.youtube.com/watch?v=shixDXEfjGA,train,1,1,entrevista tv
id000410,Nzm8KQZjDrQ,https://www.youtube.com/watch?v=Nzm8KQZjDrQ,train,2,1,entrevista tv
id000410,4H5yqvD_LDY,https://www.youtube.com/watch?v=4H5yqvD_LDY,train,3,1,entrevista tv   
id000410,DjbNmr1zJRE,https://www.youtube.com/watch?v=DjbNmr1zJRE,train,4,1,entrevista tv

id000411,qr-hOaFLMX0,https://www.youtube.com/watch?v=qr-hOaFLMX0,train,1,1,entrevista tv
id000411,VCT8T19nlAk,https://www.youtube.com/watch?v=VCT8T19nlAk,train,2,1,entrevista tv
id000411,RbtX5I4ucEQ,https://www.youtube.com/watch?v=RbtX5I4ucEQ,train,3,1,entrevista tv   
id000411,R9O9XFFAzTY,https://www.youtube.com/watch?v=R9O9XFFAzTY,train,4,1,entrevista tv

id000412,8C0vq9Tn2K4,https://www.youtube.com/watch?v=8C0vq9Tn2K4,train,1,1,entrevista tv
id000412,yd52rf-FOdc,https://www.youtube.com/watch?v=yd52rf-FOdc,train,2,1,entrevista tv
id000412,jSpo2ABNsKg,https://www.youtube.com/watch?v=jSpo2ABNsKg,train,3,1,entrevista tv   
id000412,5QZx1_umsqE,https://www.youtube.com/watch?v=5QZx1_umsqE,train,4,1,entrevista tv

id000413,8mN5EbQc2j8,https://www.youtube.com/watch?v=8mN5EbQc2j8,train,1,1,entrevista tv
id000413,EpjpJO6q5yY,https://www.youtube.com/watch?v=EpjpJO6q5yY,train,2,1,entrevista tv
id000413,qgQkqmLekQ4,https://www.youtube.com/watch?v=qgQkqmLekQ4,train,3,1,entrevista tv   
id000413,K_ozavDU-yI,https://www.youtube.com/watch?v=K_ozavDU-yI,train,4,1,entrevista tv
id000413,YEZ9T2cA5Ac,https://www.youtube.com/watch?v=YEZ9T2cA5Ac,train,5,1,entrevista tv

id000414,G3lppTYKJV0,https://www.youtube.com/watch?v=G3lppTYKJV0,train,1,1,entrevista tv
id000414,CdJ6kKQ-Yb8,https://www.youtube.com/watch?v=CdJ6kKQ-Yb8,train,2,1,entrevista tv
id000414,TvsP4qaPTH0,https://www.youtube.com/watch?v=TvsP4qaPTH0,train,3,1,entrevista tv   
id000414,RCCkY0SwrkE,https://www.youtube.com/watch?v=RCCkY0SwrkE,train,4,1,entrevista tv
id000414,vd0UpIK-J7U,https://www.youtube.com/watch?v=vd0UpIK-J7U,train,5,1,entrevista tv

id000415,1FKIsHrXcHw,https://www.youtube.com/watch?v=1FKIsHrXcHw,train,1,1,entrevista tv
id000415,w_kSkQgKWfA,https://www.youtube.com/watch?v=w_kSkQgKWfA,train,2,1,entrevista tv
id000415,C90uQzoRcIk,https://www.youtube.com/watch?v=C90uQzoRcIk,train,3,1,entrevista tv   
id000415,l9onL5AHzvU,https://www.youtube.com/watch?v=l9onL5AHzvU,train,4,1,entrevista tv

id000416,TQVrx9kFTLc,https://www.youtube.com/watch?v=TQVrx9kFTLc,train,1,1,entrevista tv
id000416,u1uNoUCShgI,https://www.youtube.com/watch?v=u1uNoUCShgI,train,2,1,entrevista tv
id000416,Z4Crhl7zWpE,https://www.youtube.com/watch?v=Z4Crhl7zWpE,train,3,1,entrevista tv   
id000416,QGwZ9LD7D0U,https://www.youtube.com/watch?v=QGwZ9LD7D0U,train,4,1,entrevista tv

id000417,2xubsEnayt8,https://www.youtube.com/watch?v=2xubsEnayt8,train,1,1,entrevista tv
id000417,UR7poZOHHUE,https://www.youtube.com/watch?v=UR7poZOHHUE,train,2,1,entrevista tv
id000417,F07eajNokTE,https://www.youtube.com/watch?v=F07eajNokTE,train,3,1,entrevista tv   
id000417,5S198vurKCo,https://www.youtube.com/watch?v=5S198vurKCo,train,4,1,entrevista tv

id000418,1wMz9sPaWfU,https://www.youtube.com/watch?v=1wMz9sPaWfU,train,1,1,entrevista tv
id000418,9XmvrVDlyAI,https://www.youtube.com/watch?v=9XmvrVDlyAI,train,2,1,entrevista tv
id000418,FWWv0Jw0HjM,https://www.youtube.com/watch?v=FWWv0Jw0HjM,train,3,1,entrevista tv   
id000418,mfioJ-y_HWw,https://www.youtube.com/watch?v=mfioJ-y_HWw,train,4,1,entrevista tv

id000419,M5ajQxdU2Zg,https://www.youtube.com/watch?v=M5ajQxdU2Zg,train,1,1,entrevista tv
id000419,-woMiEry9vA,https://www.youtube.com/watch?v=-woMiEry9vA,train,2,1,entrevista tv
id000419,-QrNOWKN7es,https://www.youtube.com/watch?v=-QrNOWKN7es,train,3,1,entrevista tv   
id000419,ZSpKfHe-BXE,https://www.youtube.com/watch?v=ZSpKfHe-BXE,train,4,1,entrevista tv

id000420,NNHHnc6Uvn4,https://www.youtube.com/watch?v=NNHHnc6Uvn4,train,1,1,entrevista tv
id000420,D5DAY4G2wkM,https://www.youtube.com/watch?v=D5DAY4G2wkM,train,2,1,entrevista tv
id000420,-hTSV0_JT_w,https://www.youtube.com/watch?v=-hTSV0_JT_w,train,3,1,entrevista tv   
id000420,1beEyjAeqyM,https://www.youtube.com/watch?v=1beEyjAeqyM,train,4,1,entrevista tv

id000421,TQVrx9kFTLc,https://www.youtube.com/watch?v=TQVrx9kFTLc,train,1,1,entrevista tv
id000421,u1uNoUCShgI,https://www.youtube.com/watch?v=u1uNoUCShgI,train,2,1,entrevista tv
id000421,QGwZ9LD7D0U,https://www.youtube.com/watch?v=QGwZ9LD7D0U,train,3,1,entrevista tv   
id000421,Z4Crhl7zWpE,https://www.youtube.com/watch?v=Z4Crhl7zWpE,train,4,1,entrevista tv
id000421,Kxa_ddqlrMo,https://www.youtube.com/watch?v=Kxa_ddqlrMo,train,5,1,entrevista tv

id000422,jFSpf6AkpOU,https://www.youtube.com/watch?v=jFSpf6AkpOU,train,1,1,entrevista tv
id000422,mDniGuY9K3I,https://www.youtube.com/watch?v=mDniGuY9K3I,train,2,1,entrevista tv
id000422,yTXc1rmcVOE,https://www.youtube.com/watch?v=yTXc1rmcVOE,train,3,1,entrevista tv   
id000422,rEqCbVITd54,https://www.youtube.com/watch?v=rEqCbVITd54,train,4,1,entrevista tv
id000422,oAIMzf5yisA,https://www.youtube.com/watch?v=oAIMzf5yisA,train,5,1,entrevista tv
id000422,40ETcnsHVBE,https://www.youtube.com/watch?v=40ETcnsHVBE,train,6,1,entrevista tv

id000423,vGb4Dt6HoFM,https://www.youtube.com/watch?v=vGb4Dt6HoFM,train,1,1,entrevista tv
id000423,yhTRyM4LtSE,https://www.youtube.com/watch?v=yhTRyM4LtSE,train,2,1,entrevista tv
id000423,s7xXRfBrH7k,https://www.youtube.com/watch?v=s7xXRfBrH7k,train,3,1,entrevista tv   
id000423,386U2qTumf0,https://www.youtube.com/watch?v=386U2qTumf0,train,4,1,entrevista tv
id000423,cJD3t12Eijk,https://www.youtube.com/watch?v=cJD3t12Eijk,train,5,1,entrevista tv

id000424,LaKaVZd0BDs,https://www.youtube.com/watch?v=LaKaVZd0BDs,train,1,1,entrevista tv
id000424,yQOm0JUh00M,https://www.youtube.com/watch?v=yQOm0JUh00M,train,2,1,entrevista tv
id000424,r2Pl-IElCkU,https://www.youtube.com/watch?v=r2Pl-IElCkU,train,3,1,entrevista tv   
id000424,D5TugZjC-KQ,https://www.youtube.com/watch?v=D5TugZjC-KQ,train,4,1,entrevista tv

id000425,E5AaI2LNTDk,https://www.youtube.com/watch?v=E5AaI2LNTDk,train,1,1,entrevista tv
id000425,ueo73ubwel0,https://www.youtube.com/watch?v=ueo73ubwel0,train,2,1,entrevista tv
id000425,eyykgcL-kOE,https://www.youtube.com/watch?v=eyykgcL-kOE,train,3,1,entrevista tv   
id000425,7vjw5v-gm3I,https://www.youtube.com/watch?v=7vjw5v-gm3I,train,4,1,entrevista tv
id000425,DcHj-IxD-Nc,https://www.youtube.com/watch?v=DcHj-IxD-Nc,train,5,1,entrevista tv

id000426,_sA9MAmaDJc,https://www.youtube.com/watch?v=_sA9MAmaDJc,train,1,1,entrevista tv
id000426,AOWShcq-2MM,https://www.youtube.com/watch?v=AOWShcq-2MM,train,2,1,entrevista tv
id000426,UMehw88-G5I,https://www.youtube.com/watch?v=UMehw88-G5I,train,3,1,entrevista tv   
id000426,jyb5Iumq46k,https://www.youtube.com/watch?v=jyb5Iumq46k,train,4,1,entrevista tv
id000426,0_x_UHk9tpI,https://www.youtube.com/watch?v=0_x_UHk9tpI,train,5,1,entrevista tv

id000427,728xC-onIX4,https://www.youtube.com/watch?v=728xC-onIX4,train,1,1,entrevista tv
id000427,MJARGDQDlhE,https://www.youtube.com/watch?v=MJARGDQDlhE,train,2,1,entrevista tv
id000427,n7hDu8At-sU,https://www.youtube.com/watch?v=n7hDu8At-sU,train,3,1,entrevista tv   
id000427,E4WxkKy0ddA,https://www.youtube.com/watch?v=E4WxkKy0ddA,train,4,1,entrevista tv
id000427,0bhXVUplwZw,https://www.youtube.com/watch?v=0bhXVUplwZw,train,5,1,entrevista tv
id000427,TxY07emcFfw,https://www.youtube.com/watch?v=TxY07emcFfw,train,6,1,entrevista tv

id000428,0lnylZGftI4,https://www.youtube.com/watch?v=0lnylZGftI4,train,1,1,entrevista tv
id000428,xjubRBRTQVc,https://www.youtube.com/watch?v=xjubRBRTQVc,train,2,1,entrevista tv
id000428,jsDobOny0Rc,https://www.youtube.com/watch?v=jsDobOny0Rc,train,3,1,entrevista tv   
id000428,sYbKnUlHmQM,https://www.youtube.com/watch?v=sYbKnUlHmQM,train,4,1,entrevista tv

id000429,l0d3nGzVVUs,https://www.youtube.com/watch?v=l0d3nGzVVUs,train,1,1,entrevista tv
id000429,idkIuPFnVE0,https://www.youtube.com/watch?v=idkIuPFnVE0,train,2,1,entrevista tv
